Video_ID,Upload_Date,Length_Minutes,Views,Ads_Revenue,Sponsorship_Revenue,Donations,Total_Revenue
4530,2023-09-05,6.1,4326,41.35,-15.0,14.72,41.07
4531,2022-08-06,4.8,1000,-24.9,7.2,15.1,-2.59
4532,2019-02-14,4.5,24013,48.67,-8.89,-5.0,34.78
4533,2023-05-16,4.9,3818,-0.45,-15.0,-5.0,-20.45
4534,2019-03-24,7.6,313,-22.66,-15.0,-5.0,-42.66
4535,2022-02-20,10.9,1043,51.07,-15.0,-3.79,32.28
4536,2019-12-24,6.6,339,-25.0,-15.0,15.51,-24.49
4537,2023-04-01,11.2,5272,22.66,73.56,30.22,126.45
4538,2021-12-25,3.4,6523,54.43,213.2,-1.4,266.23
4539,2021-07-24,7.6,11624,51.59,-15.0,-3.64,32.96
4540,2023-08-08,8.4,1837,62.26,17.17,-5.0,74.43
4541,2020-01-10,8.3,1769,-17.67,-15.0,-5.0,-37.67
4542,2019-06-11,9.9,25185,38.77,-15.0,8.53,32.3
4543,2023-11-05,10.0,1904,-25.0,-15.0,13.1,-26.9
4544,2022-11-04,9.3,10412,38.24,-15.0,-5.0,18.24
4545,2023-08-07,5.9,1483,-25.0,5.75,-5.0,-24.25
4546,2022-10-13,10.3,3893,-25.0,-15.0,-1.2,-41.2
4547,2022-04-26,5.8,10354,15.04,6.82,2.51,24.37
4548,2019-11-18,6.3,79330,-22.26,16.7,-5.0,-10.56
4549,2020-03-25,9.6,551854,109.49,-15.0,0.36,94.85
4550,2023-02-06,6.4,3155,135.54,273.31,-5.0,403.85
4551,2021-11-02,4.8,11835,78.7,-15.0,23.66,87.36
4552,2019-07-03,8.5,2880,-25.0,-15.0,-5.0,-45.0
4553,2019-04-21,6.5,12530,-25.0,16.13,-5.0,-13.87
4554,2020-05-22,7.3,2734,44.46,-6.14,-5.0,33.32
4555,2022-08-06,9.2,12961,-1.29,4.88,-2.43,1.16
4556,2019-10-22,11.4,70724,-16.48,-12.46,-3.14,-32.08
4557,2023-01-14,8.9,50600,257.88,31.77,61.72,351.37
4558,2021-06-22,7.1,251,5.56,7.32,14.09,26.97
4559,2022-05-23,8.9,8617,46.52,-15.0,-5.0,26.52
4560,2021-08-31,9.8,29962,-25.0,-15.0,-5.0,-45.0
4561,2020-09-23,12.7,6070,72.1,-15.0,15.15,72.25
4562,2023-05-10,8.0,1402,8.03,-15.0,8.98,2.02
4563,2021-11-16,5.1,20577,133.61,24.68,5.3,163.59
4564,2023-07-12,1.6,13927,16.75,37.15,38.01,91.91
4565,2021-01-02,9.2,51403,11.52,-15.0,12.8,9.32
4566,2022-06-08,7.8,23754,-25.0,-15.0,23.57,-16.43
4567,2023-05-08,7.9,10599,47.92,7.19,-5.0,50.11
4568,2019-11-17,1.8,33486,-25.0,750.0,-5.0,720.0
4569,2021-07-01,11.0,6181,43.82,-15.0,-5.0,23.82
4570,2022-06-10,5.5,9949,-25.0,15.12,24.27,14.39
4571,2023-08-21,9.2,5802,50.5,-15.0,14.91,50.41
4572,2020-03-12,12.9,113099,-7.62,14.23,15.0,21.61
4573,2021-02-19,4.7,2061,-6.72,-15.0,4.15,-17.57
4574,2023-04-06,11.0,2377,-25.0,86.32,4.79,66.11
4575,2022-11-27,6.7,19538,-25.0,-15.0,-0.68,-40.68
4576,2021-12-12,8.4,7025,-25.0,-15.0,4.55,-35.45
4577,2023-12-16,9.7,28830,-25.0,-15.0,55.56,15.56
4578,2022-08-29,5.5,2679,-25.0,-1.95,23.37,-3.58
4579,2022-07-28,9.0,71596,-7.57,750.0,-5.0,737.43
4580,2020-12-26,8.3,1152,97.44,-15.0,0.4,82.84
4581,2019-01-31,7.3,609,-25.0,-15.0,-5.0,-45.0
4582,2019-12-03,7.7,15990,-25.0,242.62,216.36,433.98
4583,2019-07-02,7.0,2632,138.98,-15.0,4.98,128.96
4584,2021-11-12,4.2,10361,-16.61,6.12,-5.0,-15.48
4585,2020-06-27,10.4,21776,-25.0,2.25,19.42,-3.32
4586,2023-01-09,5.5,6666,-9.0,2.22,-0.44,-7.21
4587,2022-01-02,9.7,18074,78.09,29.41,-5.0,102.51
4588,2021-10-30,2.5,579,-25.0,-15.0,-0.89,-40.89
4589,2023-02-16,9.6,43744,179.0,14.76,62.94,256.7
4590,2023-01-19,2.7,5279,53.39,67.48,1.86,122.74
4591,2023-05-09,11.2,2845,-25.0,-5.69,24.85,-5.83
4592,2023-05-07,5.7,1328,-13.23,-15.0,-5.0,-33.23
4593,2020-10-21,10.4,13036,74.52,33.29,12.1,119.91
4594,2019-06-09,10.0,958,151.67,-14.75,-5.0,131.92
4595,2021-11-03,6.8,10099,-25.0,-15.0,-2.14,-42.14
4596,2022-04-16,11.4,256909,-25.0,-15.0,11.85,-28.15
4597,2020-02-16,4.9,34007,-20.54,-15.0,1.66,-33.88
4598,2021-10-08,5.9,8247,34.63,233.17,-5.0,262.79
4599,2019-02-22,1.8,3287,37.03,21.38,16.03,74.44
4600,2020-02-12,5.2,5919,-25.0,-15.0,56.97,16.97
4601,2021-04-26,9.1,2043,-8.08,21.64,-5.0,8.57
4602,2021-11-11,7.9,7947,182.51,-15.0,70.37,237.88
4603,2021-11-19,8.5,8472,-20.91,52.81,17.36,49.26
4604,2020-12-03,8.2,10451,-25.0,-15.0,27.77,-12.23
4605,2019-09-17,9.0,4550,-25.0,62.82,3.31,41.13
4606,2022-05-13,8.0,6075,12.37,-14.19,47.92,46.11
4607,2021-12-18,8.7,3193,269.67,-4.48,1.82,267.0
4608,2023-02-03,3.9,6000,51.48,140.93,1.94,194.35
4609,2021-02-14,5.4,2261,-25.0,-4.39,-5.0,-34.39
4610,2023-01-29,5.7,60337,-4.7,-15.0,9.87,-9.83
4611,2021-11-01,8.4,3933,-20.88,-15.0,10.92,-24.97
4612,2023-07-13,10.1,16287,81.64,-15.0,-3.72,62.92
4613,2022-08-06,7.3,6209,-25.0,-15.0,4.81,-35.19
4614,2021-04-29,5.9,20419,77.54,25.63,9.96,113.12
4615,2023-11-19,6.5,7417,396.66,-15.0,-5.0,376.66
4616,2019-12-20,8.6,2800,587.78,-15.0,12.86,585.64
4617,2023-07-21,8.3,3782,40.62,-15.0,-5.0,20.62
4618,2022-01-03,12.9,15935,24.3,163.86,-5.0,183.16
4619,2021-05-22,10.9,7142,11.66,7.6,20.31,39.56
4620,2023-10-06,3.3,88754,6.76,-2.46,-5.0,-0.7
4621,2023-05-04,5.8,18979,8.64,381.44,-5.0,385.08
4622,2023-06-03,6.7,2949,-25.0,1.72,8.78,-14.51
4623,2023-01-04,11.6,1894,21.68,104.97,11.74,138.39
4624,2021-09-17,7.9,25147,14.8,-15.0,6.63,6.42
4625,2022-06-18,11.1,4916,8.03,4.08,4.7,16.81
4626,2021-10-14,10.0,19635,55.05,-12.19,22.86,65.72
4627,2022-03-23,8.1,4587,-25.0,-15.0,-5.0,-45.0
4628,2023-12-15,5.6,1325,118.91,-15.0,-5.0,98.91
4629,2022-01-24,11.8,9709,54.28,-15.0,-1.82,37.46
4630,2023-10-16,2.8,28383,550.17,-15.0,5.81,540.98
4631,2019-10-21,6.9,12688,59.57,15.3,-5.0,69.88
4632,2019-07-28,5.5,12623,-25.0,145.53,-5.0,115.53
4633,2022-09-28,5.1,4802,17.61,58.55,-0.2,75.97
4634,2022-01-16,9.2,2161,-22.71,-15.0,9.23,-28.48
4635,2021-03-28,8.9,3128,31.03,64.97,-5.0,91.0
4636,2023-12-05,6.8,7630,-25.0,-15.0,5.39,-34.61
4637,2020-01-25,9.9,4910,-19.1,27.44,7.98,16.31
4638,2019-11-21,11.1,9871,-25.0,-15.0,-5.0,-45.0
4639,2021-07-28,12.6,1946,-5.5,165.48,-5.0,154.98
4640,2021-06-07,2.4,16249,-16.04,-6.16,17.42,-4.78
4641,2022-03-26,12.7,8130,52.82,-15.0,24.53,62.35
4642,2020-10-29,11.0,2559,-25.0,37.03,53.44,65.47
4643,2023-08-02,8.3,9182,-25.0,545.08,250.0,770.08
4644,2020-09-24,3.3,7107,-9.84,20.09,-4.57,5.69
4645,2020-07-30,11.1,5487,-3.23,-15.0,-5.0,-23.23
4646,2023-07-01,9.6,11138,17.32,-15.0,-5.0,-2.68
4647,2023-08-10,10.9,134413,30.67,100.63,3.1,134.4
4648,2019-05-17,10.6,102815,7.31,-15.0,0.52,-7.17
4649,2023-08-25,6.4,34633,-25.0,-2.55,6.52,-21.03
4650,2020-03-03,11.5,727,8.23,36.68,-5.0,39.91
4651,2023-01-15,10.8,839,7.25,-15.0,-4.02,-11.77
4652,2020-09-03,8.1,5090,-25.0,-2.98,15.08,-12.9
4653,2021-06-29,6.9,57329,75.52,8.84,-5.0,79.35
4654,2021-03-29,7.1,31809,31.17,-15.0,250.0,266.17
4655,2019-05-21,13.4,9501,76.35,29.83,2.98,109.15
4656,2022-01-11,10.6,2604,-10.37,97.76,-5.0,82.38
4657,2019-06-26,6.8,2129,-25.0,-8.68,-5.0,-38.68
4658,2019-07-17,7.7,6901,-25.0,-15.0,7.49,-32.51
4659,2020-09-15,7.3,14816,40.26,-15.0,39.06,64.32
4660,2023-05-11,6.7,6547,-25.0,131.28,98.4,204.69
4661,2020-11-21,5.9,1323,43.48,-15.0,46.16,74.64
4662,2022-12-15,4.8,2907,-25.0,44.11,5.84,24.96
4663,2020-02-05,6.0,1947,59.33,0.17,-3.97,55.53
4664,2023-09-18,8.2,70051,32.34,34.79,-3.08,64.05
4665,2020-04-15,10.0,3300,67.29,16.01,3.55,86.85
4666,2019-08-06,6.2,4477,-25.0,9.1,-5.0,-20.9
4667,2021-07-17,6.4,3630,37.68,20.56,-5.0,53.24
4668,2023-10-19,5.4,37251,-17.68,16.58,0.8,-0.29
4669,2020-09-23,4.3,957,-20.59,-15.0,2.54,-33.05
4670,2021-08-08,7.5,1059,-25.0,65.71,-5.0,35.71
4671,2021-06-24,12.4,8546,738.64,138.97,10.55,888.15
4672,2019-06-24,1.3,47511,97.08,-15.0,-5.0,77.08
4673,2019-01-23,9.1,2226,22.97,-15.0,38.27,46.25
4674,2023-10-15,5.8,3399,17.0,-15.0,1.44,3.44
4675,2019-08-23,8.4,9194,99.85,-15.0,-5.0,79.85
4676,2021-11-02,5.3,2130,-25.0,-15.0,13.74,-26.26
4677,2022-01-29,11.8,3240,33.2,-15.0,-5.0,13.2
4678,2021-07-17,8.8,1234,-25.0,-15.0,4.07,-35.93
4679,2023-04-09,5.2,693,-25.0,-15.0,-5.0,-45.0
4680,2020-06-06,11.8,4078,-25.0,6.68,-5.0,-23.32
4681,2023-12-14,5.9,841,-24.86,-15.0,-5.0,-44.86
4682,2023-01-15,7.9,4288,-25.0,8.85,27.0,10.84
4683,2020-03-06,7.3,8029,-22.25,-14.25,-4.41,-40.9
4684,2021-03-03,10.9,51034,-25.0,-15.0,51.3,11.3
4685,2023-06-18,8.0,8643,-1.56,-15.0,42.72,26.16
4686,2023-10-03,13.7,367,-25.0,49.09,16.5,40.59
4687,2020-06-16,10.7,4516,0.44,-15.0,15.91,1.35
4688,2021-09-05,5.0,413,-25.0,-15.0,-5.0,-45.0
4689,2023-10-13,15.5,549,-25.0,304.45,-5.0,274.45
4690,2023-08-03,7.3,3998,-25.0,91.18,-5.0,61.18
4691,2022-08-09,6.8,8162,-11.52,4.35,-5.0,-12.17
4692,2021-03-20,8.7,2246,-25.0,6.85,13.45,-4.7
4693,2021-07-01,6.0,5288,29.94,-15.0,4.89,19.84
4694,2022-01-29,13.3,44066,117.77,-15.0,14.42,117.19
4695,2023-03-06,10.5,3782,89.62,-15.0,-5.0,69.62
4696,2022-08-20,10.7,7058,-1.68,9.24,-5.0,2.56
4697,2021-05-20,8.6,2974,-25.0,89.4,21.45,85.85
4698,2020-06-23,8.8,997,5.45,-4.37,-1.18,-0.1
4699,2021-10-20,11.7,5860,4.63,-15.0,-5.0,-15.37
4700,2023-04-26,4.8,271,-7.29,-1.68,-5.0,-13.97
4701,2022-10-10,8.8,13383,-25.0,750.0,5.51,730.51
4702,2022-08-19,8.9,4854,112.08,-15.0,170.68,267.76
4703,2023-02-28,8.2,18915,-25.0,27.79,-5.0,-2.21
4704,2023-08-09,15.1,3990,-25.0,-15.0,6.67,-33.33
4705,2023-11-27,7.3,271608,-13.21,5.5,-5.0,-12.71
4706,2019-08-15,6.3,1979,-11.74,750.0,3.32,741.59
4707,2022-06-13,12.1,54794,34.92,-15.0,3.97,23.89
4708,2021-05-22,13.6,2321,183.08,-7.91,-5.0,170.17
4709,2021-06-10,9.6,18814,72.24,-13.09,70.03,129.17
4710,2023-01-18,9.1,283,10.92,45.91,-5.0,51.83
4711,2021-11-02,13.9,19994,5.43,13.74,-3.35,15.82
4712,2019-07-29,10.6,6790,-1.71,19.48,-5.0,12.77
4713,2021-01-10,6.0,2590,10.65,24.64,143.02,178.31
4714,2020-02-01,7.7,72686,29.53,-15.0,9.61,24.14
4715,2022-01-28,9.4,7594,28.73,-15.0,-5.0,8.73
4716,2019-01-31,2.0,5503,612.45,-0.75,-5.0,606.69
4717,2021-06-16,16.6,14306,-25.0,-13.15,-5.0,-43.15
4718,2023-04-01,7.0,197274,59.49,-15.0,-5.0,39.49
4719,2020-10-10,6.1,753,52.43,-15.0,72.43,109.86
4720,2019-11-25,8.6,508,4.81,-15.0,0.65,-9.54
4721,2022-04-04,1.8,352,79.71,7.44,1.51,88.66
4722,2023-01-22,9.5,4299,-25.0,750.0,-5.0,720.0
4723,2021-08-09,13.5,32416,35.84,17.8,9.9,63.54
4724,2022-01-28,11.3,43746,-25.0,168.26,-3.42,139.84
4725,2020-09-12,9.0,2354,1171.3,14.71,-5.0,1181.01
4726,2022-04-11,4.4,7638,-25.0,42.97,13.42,31.4
4727,2023-11-08,4.5,130,-2.03,25.82,17.46,41.25
4728,2019-06-11,6.3,1875,208.7,3.78,10.3,222.79
4729,2023-10-18,8.7,1318,-25.0,-15.0,65.21,25.21
4730,2021-02-14,9.1,1820,-4.69,4.09,15.6,15.01
4731,2022-07-10,5.8,8709,-11.15,-15.0,250.0,223.85
4732,2019-10-01,4.5,2624,48.89,-15.0,2.11,36.0
4733,2021-10-23,2.1,2518,-25.0,271.17,6.04,252.21
4734,2021-11-17,4.3,119815,584.77,147.64,18.24,750.64
4735,2019-11-22,12.4,66260,82.0,-15.0,-5.0,62.0
4736,2021-07-28,10.3,24261,33.06,-8.35,-0.94,23.76
4737,2022-03-18,12.0,96818,-0.37,29.43,8.95,38.01
4738,2020-06-23,5.9,4405,-22.93,416.65,-3.97,389.76
4739,2020-05-02,9.9,9768,286.05,279.6,-5.0,560.65
4740,2021-04-01,8.9,71193,-25.0,31.76,6.6,13.36
4741,2023-01-01,6.1,8637,-25.0,153.79,29.78,158.56
4742,2021-12-24,9.0,45173,1250.0,67.0,-5.0,1312.0
4743,2019-12-22,13.7,12212,-25.0,62.31,20.35,57.65
4744,2023-04-06,10.1,9374,15.71,-15.0,-5.0,-4.29
4745,2022-06-29,9.1,13920,67.23,-15.0,19.69,71.92
4746,2019-08-23,11.6,85,10.48,50.67,-5.0,56.15
4747,2019-08-15,5.0,115092,33.89,125.01,3.02,161.92
4748,2023-03-29,9.2,28365,189.11,135.76,13.49,338.36
4749,2022-08-29,7.1,36227,-25.0,750.0,15.56,740.56
4750,2019-02-18,3.5,3577,221.77,-8.14,-1.99,211.65
4751,2019-04-28,3.3,922,-25.0,148.07,14.94,138.01
4752,2019-02-23,5.5,14814,-25.0,30.75,1.01,6.76
4753,2023-08-01,7.4,9587,-25.0,-11.28,-5.0,-41.28
4754,2020-07-18,4.6,4282,0.72,-4.27,-1.84,-5.39
4755,2021-12-03,8.0,3026,174.48,79.57,-1.72,252.34
4756,2019-02-22,9.6,2611,-19.1,37.1,13.74,31.73
4757,2023-05-29,5.9,3131,17.95,-6.49,-5.0,6.46
4758,2020-07-11,12.3,46815,-25.0,-15.0,-5.0,-45.0
4759,2023-03-29,10.9,4129,806.59,14.82,-4.21,817.2
4760,2023-08-28,4.6,5879,-25.0,7.48,0.85,-16.67
4761,2022-01-30,5.1,3976,499.83,-15.0,20.72,505.55
4762,2023-12-21,12.2,6758,2.7,-2.98,45.99,45.71
4763,2023-11-29,7.6,1022,9.78,-15.0,1.43,-3.79
4764,2021-05-17,9.7,3971,-3.84,-15.0,-5.0,-23.84
4765,2020-02-02,11.9,2216,-25.0,10.66,2.7,-11.64
4766,2022-03-07,6.3,8962,64.7,16.49,6.26,87.46
4767,2020-11-05,6.3,2094,-25.0,-15.0,250.0,210.0
4768,2020-01-22,10.6,4635,-25.0,-15.0,15.51,-24.49
4769,2019-04-21,11.1,8880,316.83,231.09,8.46,556.38
4770,2020-09-05,12.2,173,18.98,3.56,4.04,26.59
4771,2019-01-17,10.4,515,18.55,-15.0,32.78,36.33
4772,2023-12-09,6.7,8491,-0.95,56.13,4.9,60.08
4773,2022-04-20,8.5,2318,369.67,10.82,24.64,405.13
4774,2021-06-02,6.9,9092,-18.4,35.01,-5.0,11.61
4775,2023-04-09,8.3,1836,46.23,251.35,-5.0,292.58
4776,2020-06-24,12.9,2568,-25.0,-7.28,32.87,0.59
4777,2019-06-20,7.6,172,-0.24,67.57,26.57,93.9
4778,2020-02-13,10.0,224743,43.65,31.04,-5.0,69.69
4779,2021-01-09,8.3,7532,150.72,109.44,17.96,278.12
4780,2022-11-02,6.5,3757,-9.05,-15.0,2.55,-21.5
4781,2022-04-26,6.4,21086,-1.39,-15.0,7.47,-8.92
4782,2021-05-07,10.5,1316,-4.54,9.53,3.91,8.9
4783,2019-08-18,11.4,4986,96.6,40.04,22.12,158.76
4784,2019-04-29,4.4,11582,-25.0,-15.0,15.91,-24.09
4785,2022-03-25,7.1,14176,-25.0,37.61,3.58,16.19
4786,2021-02-22,12.0,4491,-25.0,-0.8,-5.0,-30.8
4787,2023-09-07,8.6,2124,33.2,38.98,-5.0,67.19
4788,2020-04-09,6.9,12359,27.93,65.1,-5.0,88.03
4789,2019-04-14,10.5,9969,-25.0,-1.31,-5.0,-31.31
4790,2023-06-16,7.5,4829,-25.0,-15.0,-5.0,-45.0
4791,2020-11-28,7.3,349,-19.47,-15.0,9.27,-25.21
4792,2023-12-24,3.1,7809,5.84,-15.0,-5.0,-14.16
4793,2023-03-06,5.0,7232,-25.0,-15.0,5.38,-34.62
4794,2023-09-13,10.5,4141,52.54,-15.0,-5.0,32.54
4795,2023-09-02,10.2,6056,7.91,8.61,16.65,33.17
4796,2023-09-19,5.3,3284,-25.0,-15.0,-5.0,-45.0
4797,2019-06-24,7.7,1969,94.97,-1.35,-5.0,88.62
4798,2023-10-24,7.7,1000000,10.07,205.18,1.86,217.11
4799,2021-01-14,10.3,23973,-19.66,-15.0,-5.0,-39.66
4800,2023-08-25,6.3,2809,47.0,2.32,13.9,63.22
4801,2022-12-15,7.9,10599,-25.0,-15.0,-1.49,-41.49
4802,2022-03-03,10.0,822,121.63,-15.0,64.27,170.9
4803,2022-11-15,8.2,6176,-25.0,14.16,4.39,-6.45
4804,2023-10-26,1.2,3,88.57,-15.0,75.33,148.9
4805,2023-03-05,12.4,1069,128.44,-15.0,12.16,125.61
4806,2020-10-26,9.1,2131,-25.0,-15.0,-5.0,-45.0
4807,2019-02-02,9.7,2438,-25.0,-15.0,19.98,-20.02
4808,2019-02-24,1.0,7973,23.17,-15.0,45.17,53.33
4809,2020-06-02,7.6,35469,-25.0,6.71,-5.0,-23.29
4810,2021-01-25,13.1,1060,103.97,28.35,15.67,147.99
4811,2023-07-20,7.4,1544,10.26,450.04,12.23,472.53
4812,2019-01-12,7.1,16580,19.08,-15.0,-5.0,-0.92
4813,2023-04-01,8.2,1718,-25.0,-15.0,-5.0,-45.0
4814,2020-12-20,14.1,3561,-25.0,-15.0,-5.0,-45.0
4815,2020-07-08,6.6,24422,23.65,46.7,14.95,85.3
4816,2020-01-08,11.9,1605,-25.0,183.55,10.08,168.62
4817,2020-04-28,7.0,10417,168.65,17.31,7.53,193.49
4818,2021-08-30,6.3,7299,49.29,-15.0,250.0,284.29
4819,2023-07-29,7.9,1720,-25.0,-6.89,6.65,-25.23
4820,2022-06-05,5.0,3394,7.38,-15.0,25.27,17.65
4821,2020-09-14,5.6,4652,1250.0,-15.0,-0.96,1234.04
4822,2019-11-03,7.9,11266,-25.0,-0.57,-5.0,-30.57
4823,2020-04-01,7.1,4370,-13.41,30.61,-5.0,12.21
4824,2019-06-09,6.9,2654,-25.0,27.95,11.6,14.55
4825,2019-11-27,7.6,10284,54.87,111.64,-2.24,164.27
4826,2021-02-14,3.8,17655,91.95,17.64,-5.0,104.58
4827,2019-08-13,5.6,17759,232.23,-15.0,-5.0,212.23
4828,2021-09-09,9.5,4007,-25.0,-7.93,70.44,37.51
4829,2020-12-29,5.6,1000000,-25.0,11.38,6.46,-7.16
4830,2023-03-08,7.5,3047,76.28,6.96,-4.33,78.91
4831,2023-01-19,4.6,3289,0.69,-15.0,40.29,25.98
4832,2021-12-04,13.9,1677,1.64,-15.0,18.05,4.69
4833,2022-05-22,8.8,19369,-25.0,118.55,-5.0,88.55
4834,2021-12-18,8.6,4374,426.88,-15.0,-5.0,406.88
4835,2020-10-05,6.3,783,-25.0,-0.5,1.39,-24.11
4836,2020-09-07,3.7,6865,-8.3,-11.52,59.42,39.61
4837,2019-07-14,8.5,10034,31.91,-10.94,-5.0,15.97
4838,2020-05-03,8.0,1946,-25.0,7.02,18.67,0.69
4839,2019-06-06,14.8,9203,-25.0,-15.0,-5.0,-45.0
4840,2020-09-01,4.1,8353,26.75,52.88,-4.7,74.93
4841,2022-06-03,9.1,2852,53.51,-15.0,-5.0,33.51
4842,2020-02-16,4.5,7139,47.03,-15.0,96.7,128.73
4843,2022-05-13,11.3,7004,6.57,8.56,-3.99,11.14
4844,2022-01-07,11.1,232,-25.0,-15.0,4.88,-35.12
4845,2022-02-21,11.5,4535,90.59,-15.0,-5.0,70.59
4846,2020-04-15,6.6,1694,-25.0,16.16,16.94,8.1
4847,2022-05-26,7.8,6452,-25.0,-15.0,-5.0,-45.0
4848,2020-05-30,9.4,1139,54.79,-15.0,7.0,46.79
4849,2023-06-14,8.7,19659,-25.0,-10.39,-4.82,-40.21
4850,2022-02-01,9.3,6596,-6.99,-15.0,0.27,-21.73
4851,2020-01-28,7.0,1030,17.07,-15.0,-5.0,-2.93
4852,2020-09-22,5.6,7327,80.32,70.31,-4.44,146.2
4853,2023-07-27,6.9,6792,89.24,-15.0,250.0,324.24
4854,2020-08-30,12.9,4431,152.1,-15.0,-3.03,134.06
4855,2021-09-06,11.6,8712,-25.0,-15.0,2.82,-37.18
4856,2020-03-09,10.2,5389,-25.0,1.76,11.3,-11.94
4857,2022-09-16,11.3,84,-25.0,15.73,30.63,21.36
4858,2022-03-12,6.3,2531,88.52,7.89,3.05,99.47
4859,2023-12-29,12.4,7932,4.42,-15.0,5.09,-5.49
4860,2020-06-23,4.2,20101,54.0,-2.78,-3.71,47.52
4861,2019-10-05,8.1,56869,-25.0,-15.0,1.95,-38.05
4862,2019-08-21,8.7,22161,-12.76,534.46,-5.0,516.7
4863,2023-04-02,3.1,182,-9.94,-15.0,6.75,-18.19
4864,2023-05-14,6.7,19034,34.58,105.94,77.0,217.52
4865,2022-01-18,8.8,59416,20.75,-13.04,-1.46,6.26
4866,2023-02-24,1.0,30330,-3.22,-8.15,2.51,-8.86
4867,2022-05-07,4.3,4708,34.27,-6.9,-2.13,25.24
4868,2019-12-28,7.8,7636,-1.72,-5.82,-5.0,-12.54
4869,2023-01-04,7.2,4710,29.1,-15.0,23.26,37.36
4870,2019-01-26,4.7,32609,111.23,-15.0,-0.33,95.91
4871,2021-11-14,10.4,60813,-25.0,55.89,-1.33,29.57
4872,2022-11-18,13.0,62604,29.12,57.99,5.75,92.86
4873,2020-05-21,7.3,6995,-25.0,-15.0,-5.0,-45.0
4874,2022-08-17,6.6,8547,-25.0,32.19,-5.0,2.19
4875,2022-09-24,2.7,8418,11.43,10.22,34.27,55.92
4876,2019-09-24,5.3,16865,-9.52,-15.0,15.27,-9.25
4877,2020-04-05,1.9,4441,-25.0,-9.01,7.06,-26.95
4878,2023-09-13,2.7,6320,18.59,-15.0,30.29,33.88
4879,2020-03-31,9.0,2603,-22.98,2.95,-5.0,-25.04
4880,2022-10-15,9.0,8936,-9.0,25.83,16.96,33.79
4881,2021-12-27,8.1,33719,3.8,1.92,-2.9,2.83
4882,2021-10-03,10.1,5471,-25.0,-15.0,-4.47,-44.47
4883,2021-05-12,10.8,8736,358.59,19.46,-1.34,376.72
4884,2022-12-06,4.7,812,-25.0,-15.0,35.23,-4.77
4885,2020-05-05,5.9,7513,92.72,146.35,12.42,251.5
4886,2021-12-08,11.7,6131,-2.42,-15.0,-4.13,-21.55
4887,2023-09-07,9.6,864,-25.0,457.44,8.61,441.05
4888,2020-07-17,10.7,1605,-2.83,-15.0,0.67,-17.15
4889,2022-01-30,7.8,10562,408.75,-15.0,13.66,407.41
4890,2019-08-04,8.6,17115,97.58,-15.0,-5.0,77.58
4891,2023-01-01,7.3,10652,389.42,750.0,-5.0,1134.42
4892,2023-09-20,9.8,3977,837.38,-15.0,-5.0,817.38
4893,2023-05-12,6.8,10914,2.5,34.62,13.14,50.26
4894,2020-07-12,10.5,8364,-25.0,56.06,-0.64,30.41
4895,2019-06-08,6.3,2449,13.28,-15.0,-5.0,-6.72
4896,2020-05-03,7.6,836,-20.34,7.82,-5.0,-17.51
4897,2020-11-16,3.4,11010,-25.0,22.57,-5.0,-7.43
4898,2022-06-19,2.5,3040,107.67,750.0,-5.0,852.67
4899,2021-03-04,10.2,1568,268.44,750.0,9.21,1027.65
4900,2023-11-12,6.5,7339,-25.0,232.65,-5.0,202.65
4901,2019-01-05,9.7,18874,-25.0,5.36,9.63,-10.01
4902,2023-06-08,5.2,7555,61.92,40.29,3.03,105.24
4903,2019-12-27,7.5,10513,-15.55,1.7,17.49,3.65
4904,2020-04-03,9.2,20670,-25.0,-15.0,29.26,-10.74
4905,2019-09-05,8.2,189008,11.2,21.48,-5.0,27.67
4906,2023-05-09,7.3,2875,-25.0,22.08,0.26,-2.66
4907,2023-08-24,8.4,28655,666.13,265.91,-3.13,928.91
4908,2021-08-03,10.6,5343,15.12,82.26,57.71,155.09
4909,2020-02-26,7.7,2800,77.27,-15.0,-5.0,57.27
4910,2023-10-28,8.6,75604,-25.0,8.75,45.19,28.94
4911,2019-01-15,9.4,4891,-23.46,750.0,79.35,805.89
4912,2021-01-05,7.4,63363,118.95,-15.0,0.44,104.39
4913,2023-05-16,3.4,4728,-25.0,-15.0,4.33,-35.67
4914,2022-02-19,7.1,4883,-8.88,-15.0,-5.0,-28.88
4915,2019-10-04,2.6,4524,-3.51,102.03,7.2,105.72
4916,2023-05-01,4.9,3794,-25.0,-15.0,6.54,-33.46
4917,2020-03-28,6.7,3842,-10.97,-15.0,-5.0,-30.97
4918,2022-11-14,12.1,444,8.49,13.13,5.68,27.3
4919,2022-08-10,8.5,2150,13.28,-15.0,19.9,18.18
4920,2023-05-17,5.8,2060,115.42,78.93,27.99,222.34
4921,2020-08-20,7.0,2026,154.23,15.62,-5.0,164.85
4922,2020-03-21,8.0,2494,43.58,-15.0,14.02,42.6
4923,2019-07-29,5.7,326380,106.74,7.23,-5.0,108.97
4924,2023-06-02,15.1,6538,-11.84,18.72,5.69,12.58
4925,2020-12-14,8.5,30899,51.27,-15.0,-5.0,31.27
4926,2019-10-29,8.7,3322,-25.0,-1.31,4.21,-22.1
4927,2022-05-31,9.4,2712,31.86,49.27,-5.0,76.13
4928,2023-10-24,3.4,8948,45.29,-15.0,-5.0,25.29
4929,2019-01-03,9.3,17073,-25.0,29.29,8.38,12.67
4930,2021-09-16,9.5,3282,-25.0,-15.0,-5.0,-45.0
